timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-09-09T00:00:00.000Z";"2024-09-09T23:59:59.999Z";"2024-09-09T21:17:00.000Z";"2024-09-09T15:18:00.000Z";"2781";2297.8962878887;2379.7867036116;2274.1155213156;2358.4821965753;15887712451.2;283783703882.03;"2024-09-09T23:59:59.999Z"
"2024-09-08T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-08T22:30:00.000Z";"2024-09-08T16:00:00.000Z";"2781";2274.4376354304;2332.3594061001;2243.9113931825;2297.2928618416;10718443486.76;276486164481.31;"2024-09-08T23:59:59.999Z"
"2024-09-07T00:00:00.000Z";"2024-09-07T23:59:59.999Z";"2024-09-07T15:30:00.000Z";"2024-09-07T01:55:00.000Z";"2781";2223.9292456336;2310.1947491752;2222.1007358362;2274.1070647398;11124608320.4;273658227912.59;"2024-09-07T23:59:59.999Z"
"2024-09-06T00:00:00.000Z";"2024-09-06T23:59:59.999Z";"2024-09-06T02:41:00.000Z";"2024-09-06T21:02:00.000Z";"2781";2367.7010305058;2406.5120446707;2150.8632293618;2223.8765008293;25825618366.79;267576898297.89;"2024-09-06T23:59:59.999Z"
"2024-09-05T00:00:00.000Z";"2024-09-05T23:59:59.999Z";"2024-09-05T01:41:00.000Z";"2024-09-05T19:46:00.000Z";"2781";2448.9867379635;2465.3851633709;2348.8632710269;2367.7375740886;13632325040.12;284870243828.82;"2024-09-05T23:59:59.999Z"
"2024-09-04T00:00:00.000Z";"2024-09-04T23:59:59.999Z";"2024-09-04T16:34:00.000Z";"2024-09-04T01:05:00.000Z";"2781";2420.1923594609;2488.9165297931;2313.2650229482;2448.976963363;16709600746.79;294644654909.23;"2024-09-04T23:59:59.999Z"
"2024-09-03T00:00:00.000Z";"2024-09-03T23:59:59.999Z";"2024-09-03T02:19:00.000Z";"2024-09-03T23:59:00.000Z";"2781";2538.1605696975;2552.8027059964;2419.8753405981;2420.603643795;11406800196.88;291174415480.53;"2024-09-03T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-02T23:59:59.999Z";"2024-09-02T20:56:00.000Z";"2024-09-02T00:01:00.000Z";"2781";2427.9733430705;2563.085947551;2426.0958264474;2538.1873755956;12520444223.77;305361719446.47;"2024-09-02T23:59:59.999Z"
"2024-09-01T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-09-01T00:17:00.000Z";"2024-09-01T23:01:00.000Z";"2781";2513.4242867901;2515.4673743873;2401.8891952349;2427.9022806575;11800443264.94;292099196088.96;"2024-09-01T23:59:59.999Z"
"2024-08-31T00:00:00.000Z";"2024-08-31T23:59:59.999Z";"2024-08-31T00:35:00.000Z";"2024-08-31T17:53:00.000Z";"2781";2525.8591403614;2532.389995385;2493.7056314647;2513.3937400971;6646876012.61;302373399429.12;"2024-08-31T23:59:59.999Z"
"2024-08-30T00:00:00.000Z";"2024-08-30T23:59:59.999Z";"2024-08-30T18:41:00.000Z";"2024-08-30T16:28:00.000Z";"2781";2528.7321381206;2539.9151740611;2432.8343661359;2525.8219191284;15526218254.52;303858523925.25;"2024-08-30T23:59:59.999Z"
"2024-08-29T00:00:00.000Z";"2024-08-29T23:59:59.999Z";"2024-08-29T15:35:00.000Z";"2024-08-29T22:10:00.000Z";"2781";2528.3623390872;2595.9769498275;2507.5024610214;2528.7927147052;13946434276.5;304202758609.92;"2024-08-29T23:59:59.999Z"
"2024-08-28T00:00:00.000Z";"2024-08-28T23:59:59.999Z";"2024-08-28T21:27:00.000Z";"2024-08-28T01:38:00.000Z";"2781";2458.9047288803;2553.8201332909;2422.2936310955;2528.415504044;20359545410.33;304158734370.84;"2024-08-28T23:59:59.999Z"
"2024-08-27T00:00:00.000Z";"2024-08-27T23:59:59.999Z";"2024-08-27T05:52:00.000Z";"2024-08-27T22:16:00.000Z";"2781";2681.6228547795;2700.1527938882;2401.1750014042;2458.7264730716;18028996055.96;295803564692.22;"2024-08-27T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-08-26T23:59:59.999Z";"2024-08-26T00:36:00.000Z";"2024-08-26T21:23:00.000Z";"2781";2749.2475733083;2763.0041773069;2668.8866690067;2681.3405143605;12282035835.37;322596873460.23;"2024-08-26T23:59:59.999Z"
"2024-08-25T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-25T21:23:00.000Z";"2024-08-25T07:39:00.000Z";"2781";2769.0982451445;2793.0129853608;2736.0889406765;2749.1576670875;9375535538.7;330719150375.36;"2024-08-25T23:59:59.999Z"
"2024-08-24T00:00:00.000Z";"2024-08-24T23:59:59.999Z";"2024-08-24T16:41:00.000Z";"2024-08-24T22:00:00.000Z";"2781";2765.4815671814;2820.0205615881;2737.7766676404;2769.3897324903;11765811306.84;333118290545.8;"2024-08-24T23:59:59.999Z"
"2024-08-23T00:00:00.000Z";"2024-08-23T23:59:59.999Z";"2024-08-23T22:35:00.000Z";"2024-08-23T00:06:00.000Z";"2781";2622.9160716774;2799.3298565315;2622.5810537487;2764.4471033;16857181969.5;332676763518.28;"2024-08-23T23:59:59.999Z"
"2024-08-22T00:00:00.000Z";"2024-08-22T23:59:59.999Z";"2024-08-22T12:05:00.000Z";"2024-08-22T02:54:00.000Z";"2781";2630.8642496488;2644.8237233332;2587.1106750821;2622.9513546562;10723280428.12;315520205747.53;"2024-08-22T23:59:59.999Z"
